step,episodeID,latent_wheel_slip,latent_speed,latent_desired_speed,latent_speed_error,weight_speed_slip,latent_accel_raw,latent_brake_raw
224,0,0.4803187251091003,0.518160879611969,0.7735911011695862,0.2554302215576172,0.1729093790054321,0.1478201001882553,0.0
225,0,0.4814378917217254,0.519084095954895,0.7774802446365356,0.2583961486816406,0.1729093790054321,0.149536520242691,0.0
226,0,0.4826598167419433,0.5208540558815002,0.7745476961135864,0.2536936402320862,0.1729093790054321,0.1468151211738586,0.0
227,0,0.4839083552360534,0.5227952003479004,0.7675144076347351,0.2447192072868347,0.1729093790054321,0.1416215300559997,0.0
228,0,0.4851343631744385,0.5243002772331238,0.7591111660003662,0.2348108887672424,0.1729093790054321,0.1358874887228012,0.0
229,0,0.4862312972545624,0.5252698063850403,0.7500085234642029,0.2247387170791626,0.1729093790054321,0.130058616399765,0.0
230,0,0.4871911406517029,0.5257745385169983,0.7399932146072388,0.2142186760902404,0.1729093790054321,0.1239705607295036,0.0
231,0,0.4881137013435364,0.5264550447463989,0.735862135887146,0.209407091140747,0.1729093790054321,0.1211860477924346,0.0
232,0,0.4890848994255066,0.5278662443161011,0.736306369304657,0.2084401249885559,0.1729093790054321,0.1206264495849609,0.0
233,0,0.4900851845741272,0.5294768810272217,0.7441283464431763,0.2146514654159546,0.1729093790054321,0.1242210194468498,0.0
234,0,0.4911277294158935,0.5307283997535706,0.7531770467758179,0.2224486470222473,0.1729093790054321,0.1287333220243454,0.0
235,0,0.4921208620071411,0.5315249562263489,0.7642319202423096,0.2327069640159607,0.1729093790054321,0.1346699148416519,0.0
236,0,0.4930885136127472,0.5320162177085876,0.7718167304992676,0.2398005127906799,0.1729093790054321,0.138775035738945,0.0
237,0,0.4941266477108001,0.53291255235672,0.7756693363189697,0.2427567839622497,0.1729093790054321,0.1404858529567718,0.0
238,0,0.4952583014965057,0.5346086025238037,0.7711255550384521,0.2365169525146484,0.1729093790054321,0.1368747949600219,0.0
239,0,0.4963971972465515,0.5363438129425049,0.7659494280815125,0.2296056151390075,0.1729093790054321,0.1328751444816589,0.0
240,0,0.4975034594535827,0.5376197695732117,0.7567412853240967,0.219121515750885,0.1729093790054321,0.1268078833818435,0.0
241,0,0.4984561800956726,0.5383166670799255,0.7455489635467529,0.2072322964668274,0.1729093790054321,0.1199274659156799,0.0
242,0,0.4992991685867309,0.5386797785758972,0.737582802772522,0.1989030241966247,0.1729093790054321,0.1151072308421135,0.0
243,0,0.5001540780067444,0.5395358204841614,0.7359422445297241,0.1964064240455627,0.1729093790054321,0.1136624217033386,0.0
244,0,0.5010552406311035,0.5410775542259216,0.7431944608688354,0.2021169066429138,0.1729093790054321,0.1169671416282653,0.0
245,0,0.5020110011100769,0.5424582362174988,0.7514104247093201,0.2089521884918213,0.1729093790054321,0.1209227889776229,0.0
246,0,0.5029655694961548,0.5434052348136902,0.7591269016265869,0.2157216668128967,0.1729093790054321,0.1248403564095497,0.0
247,0,0.5038526058197021,0.5439028143882751,0.7701869606971741,0.2262841463088989,0.1729093790054321,0.1309529691934585,0.0
248,0,0.5047842860221863,0.5444859266281128,0.7759932279586792,0.2315073013305664,0.1729093790054321,0.1339756697416305,0.0
249,0,0.5058191418647766,0.5458280444145203,0.7758738994598389,0.2300458550453186,0.1729093790054321,0.1331299096345901,0.0
250,0,0.5068871974945068,0.5475781559944153,0.7677323818206787,0.2201542258262634,0.1729093790054321,0.1274055242538452,0.0
251,0,0.5079295039176941,0.5488783121109009,0.7592757344245911,0.2103974223136901,0.1729093790054321,0.1217591613531112,0.0
252,0,0.5088425874710083,0.5496225357055664,0.7505635023117065,0.2009409666061401,0.1729093790054321,0.1162866130471229,0.0
253,0,0.5096426010131836,0.5499590635299683,0.7412214875221252,0.1912624239921569,0.1729093790054321,0.1106855347752571,0.0
254,0,0.5104374289512634,0.5506405830383301,0.7391051650047302,0.1884645819664001,0.1729093790054321,0.1090663969516754,0.0
255,0,0.5112822651863098,0.5520464777946472,0.7435396313667297,0.1914931535720825,0.1729093790054321,0.1108190640807151,0.0
256,0,0.5121626257896423,0.553391695022583,0.7519338130950928,0.1985421180725097,0.1729093790054321,0.1148983687162399,0.0
257,0,0.5130519866943359,0.5543055534362793,0.7623885869979858,0.2080830335617065,0.1729093790054321,0.1204198002815246,0.0
258,0,0.5138896703720093,0.5547848343849182,0.7723868489265442,0.2176020145416259,0.1729093790054321,0.1259285360574722,0.0
259,0,0.5147706866264343,0.5553244948387146,0.7790619134902954,0.2237374186515808,0.1729093790054321,0.1294791549444198,0.0
260,0,0.5157572627067566,0.5566225647926331,0.7769410014152527,0.2203184366226196,0.1729093790054321,0.1275005489587783,0.0
261,0,0.5167606472969055,0.5582671165466309,0.7715473771095276,0.2132802605628967,0.1729093790054321,0.1234274879097938,0.0
262,0,0.5177435278892517,0.5594601631164551,0.7626125812530518,0.2031524181365966,0.1729093790054321,0.1175663992762565,0.0
263,0,0.5185847282409668,0.5600709915161133,0.750948429107666,0.1908774375915527,0.1729093790054321,0.1104627400636673,0.0
264,0,0.5193145275115967,0.5603173971176147,0.742992103099823,0.1826747059822082,0.1729093790054321,0.105715736746788,0.0
265,0,0.5200650691986084,0.5610730648040771,0.7419794201850891,0.1809063553810119,0.1729093790054321,0.1046923771500587,0.0
266,0,0.5208572149276733,0.5625151991844177,0.7503638863563538,0.187848687171936,0.1729093790054321,0.1087099760770797,0.0
267,0,0.5217040181159973,0.5637162923812866,0.7589282989501953,0.1952120065689087,0.1729093790054321,0.1129712015390396,0.0
268,0,0.5225310325622559,0.5644493103027344,0.7685675024986267,0.2041181921958923,0.1729093790054321,0.1181253045797348,0.0
269,0,0.5233213901519775,0.5648145079612732,0.7787636518478394,0.2139491438865661,0.1729093790054321,0.1238145753741264,0.0
270,0,0.5241950750350952,0.5655267238616943,0.7818375825881958,0.2163108587265014,0.1729093790054321,0.1251813322305679,0.0
271,0,0.5251529216766357,0.5670125484466553,0.7788004875183105,0.2117879390716552,0.1729093790054321,0.1225638687610626,0.0
272,0,0.52610844373703,0.5684607028961182,0.7703744173049927,0.2019137144088745,0.1729093790054321,0.1168495491147041,0.0
273,0,0.5269958972930908,0.5693701505661011,0.760197103023529,0.1908269524574279,0.1729093790054321,0.1104335263371467,0.0
274,0,0.5277359485626221,0.5697385668754578,0.7516231536865234,0.1818845868110656,0.1729093790054321,0.1052584871649742,0.0
275,0,0.5284370183944702,0.57010418176651,0.7460206747055054,0.1759164929389953,0.1729093790054321,0.1018046885728836,0.0
276,0,0.5291829705238342,0.5711745619773865,0.7496982216835022,0.1785236597061157,0.1729093790054321,0.1033134832978248,0.0
277,0,0.5299596786499023,0.5725288391113281,0.7570391893386841,0.1845103502273559,0.1729093790054321,0.1067780405282974,0.0
278,0,0.5307654142379761,0.5734661221504211,0.7669536471366882,0.1934875249862671,0.1729093790054321,0.111973226070404,0.0
279,0,0.5315236449241638,0.5739474892616272,0.7782396078109741,0.2042921185493469,0.1729093790054321,0.1182259544730186,0.0
280,0,0.5323144197463989,0.5743646621704102,0.7858095169067383,0.2114448547363281,0.1729093790054321,0.1223653182387352,0.0
281,0,0.5332142114639282,0.5754842758178711,0.7844729423522949,0.2089886665344238,0.1729093790054321,0.120943896472454,0.0
282,0,0.5341295003890991,0.5770229697227478,0.7751933932304382,0.1981704235076904,0.1729093790054321,0.1146832704544067,0.0
283,0,0.535003662109375,0.5780704021453857,0.7654078006744385,0.1873373985290527,0.1729093790054321,0.1084140837192535,0.0
284,0,0.5357406139373779,0.5785486102104187,0.7569762468338013,0.1784276366233825,0.1729093790054321,0.103257916867733,0.0
285,0,0.5363978147506714,0.5787716507911682,0.7501394152641296,0.1713677644729614,0.1729093790054321,0.099172294139862,0.0
286,0,0.537092387676239,0.5795705318450928,0.7503031492233276,0.1707326173782348,0.1729093790054321,0.0988047271966934,0.0
287,0,0.5378132462501526,0.5809286832809448,0.7599464058876038,0.1790177226066589,0.1729093790054321,0.1035994067788124,0.0
288,0,0.5385851263999939,0.581926703453064,0.7691015601158142,0.1871748566627502,0.1729093790054321,0.1083200201392173,0.0
289,0,0.5393180251121521,0.5824472308158875,0.600364089012146,0.0179168581962585,0.1729093790054321,0.0103686703369021,0.0
290,0,0.5392584800720215,0.5816798210144043,0.6085916757583618,0.0269118547439575,0.1729093790054321,0.0155741684138774,0.0
291,0,0.5392403602600098,0.5817325115203857,0.6083279252052307,0.0265954136848449,0.1729093790054321,0.0153910405933856,0.0
292,0,0.5392752885818481,0.582317590713501,0.5953470468521118,0.0130294561386108,0.1729093790054321,0.0075402809306979,0.0
293,0,0.5392560362815857,0.5824621319770813,0.5867526531219482,0.0042905211448669,0.1729093790054321,0.0024829688481986,0.0
294,0,0.5391554236412048,0.5821134448051453,0.578925609588623,-0.0031878352165222,0.1729093790054321,0.0,0.0080793118104338
295,0,0.5386067628860474,0.5810863375663757,0.5751510858535767,-0.005935251712799,0.1729093790054321,0.0,0.0150424176827073
296,0,0.5377094745635986,0.5801647305488586,0.5801936984062195,2.8967857360839844e-05,0.1729093790054321,1.6763997336965986e-05,0.0
297,0,0.5375660061836243,0.580647349357605,0.590756356716156,0.010109007358551,0.1729093790054321,0.0058501870371401,0.0
298,0,0.537510871887207,0.5804663300514221,0.5990219116210938,0.0185555815696716,0.1729093790054321,0.0107383066788315,0.0
299,0,0.5373669862747192,0.5798419117927551,0.6068935990333557,0.0270516872406005,0.1729093790054321,0.0156550910323858,0.0
300,0,0.5370731353759766,0.5792984962463379,0.6113135814666748,0.0320150852203369,0.1729093790054321,0.0185274593532085,0.0
301,0,0.5370169878005981,0.5785049200057983,0.6049140095710754,0.0264090895652771,0.1729093790054321,0.0152832129970192,0.0
302,0,0.5369670391082764,0.5791077017784119,0.5946484804153442,0.0155407786369323,0.1729093790054321,0.0089936088770627,0.0
303,0,0.5369352698326111,0.5797439813613892,0.584926962852478,0.0051829814910888,0.1729093790054321,0.0029994449578225,0.0
304,0,0.5368843078613281,0.5798901319503784,0.5651342868804932,-0.0147558450698852,0.1729093790054321,0.0,0.0373975038528442
305,0,0.534827470779419,0.5769091844558716,0.5584895610809326,-0.0184196233749389,0.1729093790054321,0.0,0.0466830544173717
306,0,0.5321853756904602,0.5740128755569458,0.5618818998336792,-0.0121309757232666,0.1729093790054321,0.0,0.030744981020689
307,0,0.5303006172180176,0.5724144577980042,0.5808922052383423,0.0084777474403381,0.1729093790054321,0.004906159825623,0.0
308,0,0.5300878286361694,0.5723111629486084,0.5879870653152466,0.0156759023666381,0.1729093790054321,0.0090718064457178,0.0
309,0,0.529827356338501,0.5714672803878784,0.5951116681098938,0.0236443877220153,0.1729093790054321,0.0136832511052489,0.0
310,0,0.5293869972229004,0.5707291960716248,0.6203744411468506,0.0496452450752258,0.1729093790054321,0.0287302155047655,0.0
311,0,0.5290006995201111,0.5702596306800842,0.6205966472625732,0.050337016582489,0.1729093790054321,0.0291305501013994,0.0
312,0,0.528633177280426,0.5697923302650452,0.6206380724906921,0.0508457422256469,0.1729093790054321,0.0294249560683965,0.0
313,0,0.5285452008247375,0.5692077875137329,0.6075356602668762,0.0383278727531433,0.1729093790054321,0.0221807360649108,0.0
314,0,0.5286891460418701,0.5695592761039734,0.600113570690155,0.0305542945861816,0.1729093790054321,0.017682084813714,0.0
315,0,0.5286679863929749,0.5706027150154114,0.5926539897918701,0.0220512747764587,0.1729093790054321,0.0127613004297018,0.0
316,0,0.5287156701087952,0.5710285305976868,0.5820362567901611,0.0110077261924743,0.1729093790054321,0.0063702845945954,0.0
317,0,0.5286920666694641,0.5710095167160034,0.5354344248771667,-0.0355750918388366,0.1729093790054321,0.0,0.0901622101664543
318,0,0.5239187479019165,0.5643213987350464,0.5332556366920471,-0.0310657620429992,0.1729093790054321,0.0,0.0787336751818656
319,0,0.519298255443573,0.5599170923233032,0.5423909425735474,-0.0175261497497558,0.1729093790054321,0.0,0.0444186180830001
320,0,0.5165532231330872,0.5570926070213318,0.5494619011878967,-0.007630705833435,0.1729093790054321,0.0,0.0193394105881452
321,0,0.5150619745254517,0.5552542209625244,0.5188461542129517,-0.0364080667495727,0.1729093790054321,0.0,0.0922733172774314
322,0,0.5094024538993835,0.5485925674438477,0.5235785245895386,-0.025014042854309,0.1729093790054321,0.0,0.063396081328392
323,0,0.5051229596138,0.5441209077835083,0.5268840789794922,-0.0172368288040161,0.1729093790054321,0.0,0.0436853542923927
324,0,0.502008318901062,0.5406522154808044,0.528294026851654,-0.0123581886291503,0.1729093790054321,0.0,0.0313208363950252
325,0,0.4994308054447174,0.5395764112472534,0.6744210124015808,0.1348446011543274,0.1729093790054321,0.0780359655618667,0.0
326,0,0.5002093315124512,0.53938889503479,0.6698726415634155,0.1304837465286255,0.1729093790054321,0.0755122900009155,0.0
327,0,0.5009570121765137,0.5401143431663513,0.6611034870147705,0.1209891438484191,0.1729093790054321,0.0700176656246185,0.0
328,0,0.5014553666114807,0.541532039642334,0.6264804005622864,0.0849483609199523,0.1729093790054321,0.0491604916751384,0.0
329,0,0.5018329620361328,0.5421189665794373,0.6162152886390686,0.0740963220596313,0.1729093790054321,0.0428803078830242,0.0
330,0,0.5021612644195557,0.542395830154419,0.6111481785774231,0.0687523484230041,0.1729093790054321,0.0397876948118209,0.0
331,0,0.5024912357330322,0.5427660942077637,0.6134476065635681,0.0706815123558044,0.1729093790054321,0.0409041196107864,0.0
332,0,0.5027543902397156,0.5430534482002258,0.5986552238464355,0.0556017756462097,0.1729093790054321,0.0321773216128349,0.0
333,0,0.5028653144836426,0.5429674386978149,0.6033434867858887,0.0603760480880737,0.1729093790054321,0.0349402427673339,0.0
334,0,0.5028268098831177,0.5429164171218872,0.6070080399513245,0.0640916228294372,0.1729093790054321,0.0370904840528965,0.0
335,0,0.5026459097862244,0.5427696704864502,0.5910083651542664,0.0482386946678161,0.1729093790054321,0.0279162302613258,0.0
336,0,0.502225399017334,0.5423619747161865,0.5939263105392456,0.051564335823059,0.1729093790054321,0.0298408139497041,0.0
337,0,0.5016586184501648,0.5417888164520264,0.5958405137062073,0.0540516972541809,0.1729093790054321,0.0312802754342556,0.0
338,0,0.5009317398071289,0.5410580039024353,0.5968688726425171,0.0558108687400817,0.1729093790054321,0.0322983264923095,0.0
339,0,0.5000366568565369,0.5401697754859924,0.5888266563415527,0.0486568808555603,0.1729093790054321,0.0281582381576299,0.0
340,0,0.4991125166416168,0.5395200252532959,0.5910364389419556,0.0515164136886596,0.1729093790054321,0.0298130810260772,0.0
341,0,0.4982236623764038,0.5388387441635132,0.5927494764328003,0.0539107322692871,0.1729093790054321,0.0311986971646547,0.0
342,0,0.4973572492599487,0.538154125213623,0.5937843918800354,0.0556302666664123,0.1729093790054321,0.0321938097476959,0.0
343,0,0.496507465839386,0.5374674201011658,0.597267210483551,0.0597997903823852,0.1729093790054321,0.0346067547798156,0.0
344,0,0.4956850707530975,0.5367965698242188,0.6002734303474426,0.0634768605232238,0.1729093790054321,0.036734715104103,0.0
345,0,0.4948857724666595,0.5361429452896118,0.6110764741897583,0.0749335289001464,0.1729093790054321,0.0433648079633712,0.0
346,0,0.494146853685379,0.535559356212616,0.6159511208534241,0.0803917646408081,0.1729093790054321,0.0465235449373722,0.0
347,0,0.4934376180171966,0.5350074768066406,0.6203657388687134,0.0853582620620727,0.1729093790054321,0.0493977069854736,0.0
348,0,0.4927569627761841,0.5344764590263367,0.6242961287498474,0.0898196697235107,0.1729093790054321,0.0519795678555965,0.0
349,0,0.4921011626720428,0.5339652895927429,0.6471620798110962,0.1131967902183532,0.1729093790054321,0.0655081495642662,0.0
350,0,0.4915628433227539,0.5335975289344788,0.6527934670448303,0.1191959381103515,0.1729093790054321,0.0689799189567565,0.0
351,0,0.4910476505756378,0.5332863330841064,0.6578392386436462,0.1245529055595398,0.1729093790054321,0.0720800533890724,0.0
352,0,0.4905579686164856,0.5330093502998352,0.6897889971733093,0.1567796468734741,0.1729093790054321,0.090729996562004,0.0
353,0,0.4902334213256836,0.5329145193099976,0.6962947249412537,0.1633802056312561,0.1729093790054321,0.0945498123764991,0.0
354,0,0.4897586703300476,0.5318294167518616,0.7073065638542175,0.1754771471023559,0.1729093790054321,0.1015504375100135,0.0
355,0,0.4893482625484466,0.530829131603241,0.7173798680305481,0.1865507364273071,0.1729093790054321,0.1079588383436203,0.0
356,0,0.4890553653240204,0.5295523405075073,0.726668119430542,0.1971157789230346,0.1729093790054321,0.1140729337930679,0.0
357,0,0.4884048104286194,0.5285643935203552,0.7754623293876648,0.2468979358673095,0.1729093790054321,0.1428823769092559,0.0
358,0,0.4884090423583984,0.5280020833015442,0.7843194603919983,0.2563173770904541,0.1729093790054321,0.1483335047960281,0.0
359,0,0.4889276623725891,0.5273403525352478,0.7919453382492065,0.2646049857139587,0.1729093790054321,0.1531296372413635,0.0
360,0,0.4897497296333313,0.5274920463562012,0.7948330044746399,0.2673409581184387,0.1729093790054321,0.154712975025177,0.0
361,0,0.4911423027515411,0.528268039226532,0.7886947393417358,0.2604267001152038,0.1729093790054321,0.1507116109132766,0.0
362,0,0.4921982288360595,0.5310741662979126,0.781963586807251,0.2508894205093384,0.1729093790054321,0.1451922953128814,0.0
363,0,0.4934662580490112,0.53299480676651,0.7726410031318665,0.2396461963653564,0.1729093790054321,0.1386857330799102,0.0
364,0,0.4946216940879822,0.5345450043678284,0.7246765494346619,0.1901315450668335,0.1729093790054321,0.1100310832262039,0.0
365,0,0.4954431056976318,0.5352077484130859,0.7142243385314941,0.1790165901184082,0.1729093790054321,0.1035987511277198,0.0
366,0,0.495943009853363,0.5356362462043762,0.7045502662658691,0.1689140200614929,0.1729093790054321,0.0977522879838943,0.0
367,0,0.4961580634117126,0.5358449220657349,0.6964300870895386,0.1605851650238037,0.1729093790054321,0.092932291328907,0.0
368,0,0.4960835874080658,0.5358160734176636,0.6888458132743835,0.1530297398567199,0.1729093790054321,0.0885598883032798,0.0
369,0,0.4957152009010315,0.5355342030525208,0.6318941116333008,0.09635990858078,0.1729093790054321,0.0557644739747047,0.0
370,0,0.4948112964630127,0.5346342921257019,0.6264045834541321,0.0917702913284301,0.1729093790054321,0.053108412772417,0.0
371,0,0.4936316609382629,0.533397912979126,0.6207459568977356,0.0873480439186096,0.1729093790054321,0.0505492128431797,0.0
372,0,0.4923304915428161,0.5340380072593689,0.6173924803733826,0.0833544731140136,0.1729093790054321,0.0482380948960781,0.0
373,0,0.4916601777076721,0.5340009927749634,0.5774950981140137,0.0434941053390502,0.1729093790054321,0.0251704882830381,0.0
374,0,0.4909320473670959,0.5330390930175781,0.5770654678344727,0.0440263748168945,0.1729093790054321,0.0254785176366567,0.0
375,0,0.490193247795105,0.5319985747337341,0.5752367377281189,0.0432381629943847,0.1729093790054321,0.0250223707407712,0.0
376,0,0.4894161820411682,0.5309903025627136,0.5727368593215942,0.0417465567588806,0.1729093790054321,0.024159163236618,0.0
377,0,0.4886139631271362,0.5299728512763977,0.5393361449241638,0.0093632936477661,0.1729093790054321,0.0054186345078051,0.0
378,0,0.4876269698143005,0.5287801027297974,0.5380391478538513,0.0092590451240539,0.1729093790054321,0.0053583048284053,0.0
379,0,0.4866387844085693,0.5275589823722839,0.5362240672111511,0.0086650848388671,0.1729093790054321,0.0050145741552114,0.0
380,0,0.4856392443180084,0.5263397097587585,0.5339200496673584,0.0075803399085998,0.1729093790054321,0.0043868208304047,0.0
381,0,0.4846261143684387,0.5251250863075256,0.5120368599891663,-0.0130882263183593,0.1729093790054321,0.0,0.0331710577011108
382,0,0.4814679622650146,0.522628664970398,0.5114295482635498,-0.0111991167068481,0.1729093790054321,0.0,0.0283832605928182
383,0,0.4787312746047973,0.5199396014213562,0.510520339012146,-0.0094192624092102,0.1729093790054321,0.0,0.0238723624497652
384,0,0.4763002395629883,0.5173753499984741,0.4988185167312622,-0.0185568332672119,0.1729093790054321,0.0,0.0470307990908622
385,0,0.4724130630493164,0.5139371752738953,0.4999496936798095,-0.0139874815940856,0.1729093790054321,0.0,0.0354501456022262
386,0,0.4693387448787689,0.5107215642929077,0.5008832216262817,-0.0098383426666259,0.1729093790054321,0.0,0.0249344874173402
387,0,0.4669148027896881,0.5079900026321411,0.4997227489948272,-0.0082672536373138,0.1729093790054321,0.0,0.0209526885300874
388,0,0.4647130370140075,0.5055388808250427,0.5028651356697083,-0.0026737451553344,0.1729093790054321,0.0,0.006776391994208
389,0,0.4633809924125671,0.5037383437156677,0.5058059692382812,0.0020676255226135,0.1729093790054321,0.0011965562589466,0.0
390,0,0.4624422788619995,0.5023775100708008,0.508501410484314,0.0061239004135131,0.1729093790054321,0.0035439643543213,0.0
391,0,0.4614990353584289,0.5011427998542786,0.5211537480354309,0.0200109481811523,0.1729093790054321,0.011580541729927,0.0
392,0,0.460622489452362,0.5000348687171936,0.5262612104415894,0.0262263417243957,0.1729093790054321,0.0151774547994136,0.0
393,0,0.4597724974155426,0.4989990592002868,0.5310457348823547,0.0320466756820678,0.1729093790054321,0.0185457412153482,0.0
394,0,0.4589503109455108,0.4980202317237854,0.5354872941970825,0.0374670624732971,0.1729093790054321,0.0216825753450393,0.0
395,0,0.4581545293331146,0.4970921874046325,0.5616275072097778,0.0645353198051452,0.1729093790054321,0.0373472571372985,0.0
396,0,0.4575001895427704,0.4963623285293579,0.5682110786437988,0.0718487501144409,0.1729093790054321,0.0415796115994453,0.0
397,0,0.4568736553192138,0.4957224428653717,0.5743553042411804,0.0786328613758087,0.1729093790054321,0.0455056466162204,0.0
398,0,0.4562795162200928,0.4951443076133728,0.5800377130508423,0.0848934054374694,0.1729093790054321,0.0491286888718605,0.0
399,0,0.4557168781757355,0.494617611169815,0.6183695793151855,0.1237519681453704,0.1729093790054321,0.0716165378689765,0.0
400,0,0.4553612172603607,0.4943608045578003,0.6256788372993469,0.1313180327415466,0.1729093790054321,0.0759951025247573,0.0
401,0,0.4550340473651886,0.494189441204071,0.6323485970497131,0.1381591558456421,0.1729093790054321,0.079954132437706,0.0
402,0,0.454598605632782,0.4929786920547485,0.634739875793457,0.1417611837387085,0.1729093790054321,0.0820386633276939,0.0
403,0,0.4541647732257843,0.4918927550315857,0.6376444697380066,0.1457517147064209,0.1729093790054321,0.0843480229377746,0.0
404,0,0.4539702832698822,0.4891375303268432,0.6851608753204346,0.1960233449935913,0.1729093790054321,0.1134407296776771,0.0
405,0,0.4537579417228699,0.4891502261161804,0.6930665373802185,0.203916311264038,0.1729093790054321,0.1180084720253944,0.0
406,0,0.4542289972305298,0.488564521074295,0.7003347277641296,0.2117702066898346,0.1729093790054321,0.122553601861,0.0
407,0,0.4551622569561004,0.4890388250350952,0.7138112783432007,0.2247724533081054,0.1729093790054321,0.1300781369209289,0.0
408,0,0.4561962485313415,0.4912247657775879,0.7201016545295715,0.2288768887519836,0.1729093790054321,0.1324534118175506,0.0
409,0,0.4573704600334167,0.4934924244880676,0.72690749168396,0.2334150671958923,0.1729093790054321,0.1350797116756439,0.0
410,0,0.4586182236671448,0.4954557120800018,0.7360004782676697,0.2405447661876678,0.1729093790054321,0.1392057389020919,0.0
411,0,0.4598658680915832,0.4970376491546631,0.7464835047721863,0.2494458556175232,0.1729093790054321,0.1443568915128708,0.0
412,0,0.4610582888126373,0.4981431365013122,0.7577706575393677,0.2596275210380554,0.1729093790054321,0.1502491235733032,0.0
413,0,0.4620576500892639,0.4990754127502441,0.7682284712791443,0.2691530585289001,0.1729093790054321,0.1557616591453552,0.0
414,0,0.4628490209579468,0.5000032186508179,0.7204007506370544,0.2203975319862365,0.1729093790054321,0.1275463253259658,0.0
415,0,0.4631332457065582,0.5004363656044006,0.7265862226486206,0.2261498570442199,0.1729093790054321,0.1308752596378326,0.0
416,0,0.4631907343864441,0.5007343292236328,0.7303723096847534,0.2296379804611206,0.1729093790054321,0.1328938752412796,0.0
417,0,0.4630047380924225,0.5008471012115479,0.7319185733795166,0.2310714721679687,0.1729093790054321,0.1337234377861023,0.0
418,0,0.4625588953495025,0.5007358193397522,0.7314045429229736,0.2306687235832214,0.1729093790054321,0.1334903687238693,0.0
419,0,0.4620013236999511,0.5026366114616394,0.6805914640426636,0.1779548525810241,0.1729093790054321,0.1029843091964721,0.0
420,0,0.4615656733512878,0.5028505325317383,0.6779032945632935,0.1750527620315551,0.1729093790054321,0.1013048365712165,0.0
421,0,0.4614281058311462,0.5035135746002197,0.6706867218017578,0.167173147201538,0.1729093790054321,0.0967448279261589,0.0
422,0,0.4614125788211822,0.5033293962478638,0.6657982468605042,0.1624688506126403,0.1729093790054321,0.0940224006772041,0.0
423,0,0.4613309800624847,0.5031178593635559,0.6244862675666809,0.121368408203125,0.1729093790054321,0.0702371522784233,0.0
424,0,0.4609895348548889,0.5026834011077881,0.621537446975708,0.1188540458679199,0.1729093790054321,0.0687820613384246,0.0
425,0,0.4606525003910064,0.5020913481712341,0.6186997294425964,0.1166083812713623,0.1729093790054321,0.0674824714660644,0.0
426,0,0.4602827429771423,0.5014849901199341,0.6154104471206665,0.1139254570007324,0.1729093790054321,0.0659298375248909,0.0
427,0,0.4598799049854278,0.5008617043495178,0.407273918390274,-0.0935877859592437,0.1729093790054321,0.0,0.2371907085180282
428,0,0.4436086118221283,0.4913169741630554,0.4032937586307525,-0.0880232155323028,0.1729093790054321,0.0,0.2230877578258514
429,0,0.4290503859519958,0.4796182215213775,0.399427980184555,-0.0801902413368225,0.1729093790054321,0.0,0.2032357156276703
430,0,0.4160850942134857,0.4675459265708923,0.3792624473571777,-0.0882834792137146,0.1729093790054321,0.0,0.2237473726272583
431,0,0.4018407166004181,0.4546268582344055,0.3776062726974487,-0.0770205855369567,0.1729093790054321,0.0,0.1952024698257446
432,0,0.3896899223327636,0.4418592751026153,0.3758174777030945,-0.0660417973995208,0.1729093790054321,0.0,0.16737762093544
433,0,0.3794373869895935,0.429734855890274,0.3739268481731415,-0.0558080077171325,0.1729093790054321,0.0,0.1414408981800079
434,0,0.3708589375019073,0.4185802638530731,0.3682941496372223,-0.0502861142158508,0.1729093790054321,0.0,0.1274461150169372
435,0,0.363104373216629,0.4083316326141357,0.3693490624427795,-0.0389825701713562,0.1729093790054321,0.0,0.0987981855869293
436,0,0.3570978939533233,0.3996298611164093,0.3705909550189972,-0.0290389060974121,0.1729093790054321,0.0,0.0735967680811882
437,0,0.3524315953254699,0.392885148525238,0.3734795153141022,-0.0194056332111358,0.1729093790054321,0.0,0.0491820164024829
438,0,0.3491231799125671,0.3877605497837066,0.3774473667144775,-0.0103131830692291,0.1729093790054321,0.0,0.0261379331350326
439,0,0.3471291065216064,0.3840572834014892,0.3924854397773742,0.008428156375885,0.1729093790054321,0.0048774611204862,0.0
440,0,0.3467012047767639,0.3819348812103271,0.3997888267040252,0.0178539454936981,0.1729093790054321,0.0103322621434926,0.0
441,0,0.3462369441986084,0.380275547504425,0.4069631993770599,0.0266876518726348,0.1729093790054321,0.0154444193467497,0.0
442,0,0.345801293849945,0.3788483738899231,0.4140183627605438,0.0351699888706207,0.1729093790054321,0.0203532353043556,0.0
443,0,0.3454062938690185,0.3776005506515503,0.4209488332271576,0.0433482825756073,0.1729093790054321,0.025086099281907,0.0
444,0,0.345054417848587,0.3765127658843994,0.4547535479068756,0.0782407820224762,0.1729093790054321,0.0452787466347217,0.0
445,0,0.3449288606643677,0.3758233189582824,0.4645749628543854,0.0887516438961029,0.1729093790054321,0.0513614937663078,0.0
446,0,0.3450711667537689,0.3751743137836456,0.4739890992641449,0.0988147854804992,0.1729093790054321,0.0571851357817649,0.0
447,0,0.3456380367279053,0.3743028938770294,0.4828614294528961,0.1085585355758667,0.1729093790054321,0.0628239437937736,0.0
448,0,0.346649706363678,0.3733140528202057,0.4894328117370605,0.1161187589168548,0.1729093790054321,0.0671991258859634,0.0
